"wdl_collection_date","short_station_wdl","wdl_sample_id","station_num_wdl","data_owner","data_status_wdl","long_station_wdl","description","lab_collection_date","station_lab","id_type"
2024-07-22,"( None )","EF0724B00014","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-07-24,"NONE","blims_sample_i_ds"
2024-07-22,"( None )","EF0724B00015","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-07-24,"NONE","blims_sample_i_ds"
2024-07-22,"( None )","EF0724B00012","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-07-24,"NONE","blims_sample_i_ds"
2024-07-22,"( None )","EF0724B00013","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-07-24,"NONE","blims_sample_i_ds"
2024-07-23,"( None )","EF0724B00016","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-07-24,"NONE","blims_sample_i_ds"
2024-07-23,"( None )","EF0724B00017","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-07-24,"NONE","blims_sample_i_ds"
2024-07-23,"( None )","EF0724B00018","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-07-24,"NONE","blims_sample_i_ds"
2024-07-23,"( None )","EF0724B00019","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-07-24,"NONE","blims_sample_i_ds"
2024-08-05,"( None )","EF0824B00024","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-06,"NONE","blims_sample_i_ds"
2024-08-05,"( None )","EF0824B00025","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-06,"NONE","blims_sample_i_ds"
2024-08-05,"( None )","EF0824B00026","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-06,"NONE","blims_sample_i_ds"
2024-08-05,"( None )","EF0824B00027","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-06,"NONE","blims_sample_i_ds"
2024-08-05,"( None )","EF0824B00028","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-06,"NONE","blims_sample_i_ds"
2024-08-05,"( None )","EF0824B00030","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-06,"NONE","blims_sample_i_ds"
2024-08-05,"( None )","EF0824B00029","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-06,"NONE","blims_sample_i_ds"
2024-08-05,"Blank; Field","EF0824B00031","Blank; Field","0350","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-06,"Blank; Field","blims_sample_i_ds"
2024-08-05,"Blank; Equipment","EF0824B00032","Blank; Equipment","0350","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-08-06,"Blank; Equipment","blims_sample_i_ds"
2024-08-05,"Blank; Equipment","EF0824B00033","Blank; Equipment","0350","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-08-06,"Blank; Equipment","blims_sample_i_ds"
2024-08-29,"Blank; Equipment","EF0824B00034","Blank; Equipment","0350","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-08-30,"Blank","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00035","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0277","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00036","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"manual - YFFL1","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00037","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0278","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00038","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0264","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00039","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0265","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00040","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0270","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00041","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0269 Duplicate","blims_sample_i_ds"
2024-08-29,"Blank; Equipment","EF0824B00042","Blank; Equipment","0350","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-08-30,"FLIMs ID - EF0724B0210 Blank","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00043","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0287","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00044","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0284","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00045","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0285","blims_sample_i_ds"
2024-08-29,"( None )","EF0824B00046","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-08-30,"FLIMs ID - EF0724B0272","blims_sample_i_ds"
2024-09-03,"Blank; Field","EF0924B00060","Blank; Field","0350","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00048","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00049","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00050","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00051","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00052","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00059","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00053","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"Blank; Equipment","EF0924B00058","Blank; Equipment","0350","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00054","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00055","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00056","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00061","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00057","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-09-03,"( None )","EF0924B00047","(NONE)","0350","1000 - Non-Public, Review Status Unknown","( None )",NA,2024-09-04,NA,"blims_sample_i_ds"
2024-07-23,"JonesPP @ WQ LockUp","C0724B00018","B9C74781352","1860","3000 - Public, Review Status Unknown","Canel Water Delivery in WQ cage in Jones PP",NA,2024-07-24,"Jones PP @ WQ LockUp","blims_sample_i_ds"
2024-07-23,"H.O. Banks Headworks","C0724B00015","KA000331","1860","3000 - Public, Review Status Unknown","Delta P.P. Headworks at H.O. Banks PP",NA,2024-07-24,"HRO","blims_sample_i_ds"
2024-08-22,"JonesPP @ WQ LockUp","C0824B00034","B9C74781352","1860","3000 - Public, Review Status Unknown","Canel Water Delivery in WQ cage in Jones PP",NA,2024-08-27,"Jones PP @ WQ LockUp","blims_sample_i_ds"
2024-08-22,"Gianelli","C0824B00037","ON003050","1860","3000 - Public, Review Status Unknown","Gianelli WQ Station near Pumping Plant",NA,2024-08-23,"Gianelli - ON003050","blims_sample_i_ds"
2024-08-22,"H.O. Banks Headworks","C0824B00035","KA000331","1860","3000 - Public, Review Status Unknown","Delta P.P. Headworks at H.O. Banks PP",NA,2024-08-27,"HRO","blims_sample_i_ds"
2024-09-11,"OR nr Byron Hwy 4 Br","C0924B00040","B9D75351342","1860","3000 - Public, Review Status Unknown","Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE)",NA,2024-09-12,"Station09","blims_sample_i_ds"
2024-09-11,"C10A","C0924B00043","B9D74081159","1860","3000 - Public, Review Status Unknown","C10A - San Joaquin River near Vernalis @ SJR Club",NA,2024-09-12,"Duplicate","blims_sample_i_ds"
2024-09-11,"C10A","C0924B00041","B9D74081159","1860","3000 - Public, Review Status Unknown","C10A - San Joaquin River near Vernalis @ SJR Club",NA,2024-09-12,"Vernalis C10A","blims_sample_i_ds"
2024-09-11,"Blank; Equipment","C0924B00042","Blank; Equipment","1860","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-09-12,"Blank","blims_sample_i_ds"
2024-09-17,"JonesPP @ WQ LockUp","C0924B00049","B9C74781352","1860","3000 - Public, Review Status Unknown","Canel Water Delivery in WQ cage in Jones PP",NA,2024-09-20,"Jones PP @ WQ LockUp","blims_sample_i_ds"
2024-09-17,"H.O. Banks Headworks","C0924B00050","KA000331","1860","3000 - Public, Review Status Unknown","Delta P.P. Headworks at H.O. Banks PP",NA,2024-09-18,"HRO","blims_sample_i_ds"
2024-09-18,"C10A","C0924B00051","B9D74081159","1860","3000 - Public, Review Status Unknown","C10A - San Joaquin River near Vernalis @ SJR Club",NA,2024-09-20,"C10A - C10A","blims_sample_i_ds"
2024-09-26,"GZB","SM0924B00026","E3B80742005","1860","1000 - Non-Public, Review Status Unknown","Grizzly Bay Buoy",NA,2024-10-04,"GZB","blims_sample_i_ds"
2024-09-26,"GZM","SM0924B00027","E3S80762035","1860","1000 - Non-Public, Review Status Unknown","Grizzly Bay Mouth of Montezuma SL",NA,2024-10-04,"GZM","blims_sample_i_ds"
2024-07-16,"Check 21","SL0724B00002","KA017226","2040","3000 - Public, Review Status Unknown","CALIFORNIA AQU NR KETTLEMAN CK-21",NA,2024-07-17,"Check 21 - KA017226","blims_sample_i_ds"
2024-07-16,"Del Valle Check","D0724B00004","KB001638","2040","3000 - Public, Review Status Unknown","South Bay Aqueduct Del Valle Check 7",NA,2024-07-17,"Del Valle Check - KB001638","blims_sample_i_ds"
2024-07-16,"DMC @McCabe Rd","SL0724B00003","DMC06716","2040","3000 - Public, Review Status Unknown","Delta Mendota Canal @ McCabe Rd",NA,2024-07-17,"DMC @McCabe Rd - DMC06716","blims_sample_i_ds"
2024-07-16,"CHECK 13","SL0724B00001","KA007089","2040","3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",NA,2024-07-17,"CHECK 13 - KA007089","blims_sample_i_ds"
2024-07-16,"CLIFTON","D0724B00003","KA000000","2040","3000 - Public, Review Status Unknown","Clifton Court Intake",NA,2024-07-17,"CLIFTON - KA000000","blims_sample_i_ds"
2024-07-16,"Pacheco PP","SL0724B00006","SL000000","2040","3000 - Public, Review Status Unknown","Pacheco Pumping Plant",NA,2024-07-17,"Pacheco Pumping Plan - SL000000","blims_sample_i_ds"
2024-07-16,"Gianelli","SL0724B00005","ON003050","2040","3000 - Public, Review Status Unknown","Gianelli WQ Station near Pumping Plant",NA,2024-07-17,"Gianelli - ON003050","blims_sample_i_ds"
2024-07-16,"Blank; Equipment","SL0724B00004","Blank; Equipment","2040","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-07-17,"NA","blims_sample_i_ds"
2024-07-22,"Castaic Tower Outlet","S0724B00014","CA002000","2040","3000 - Public, Review Status Unknown","Castaic Lake Outlet Tower",NA,2023-07-22,"Castaic Tower - CA002000","blims_sample_i_ds"
2024-07-22,"CAS00000","S0724B00015","CAS00000","2040","3000 - Public, Review Status Unknown","Castaic Lake at MWD turnout pipe",NA,2023-07-22,"CAS00000 - CAS00000","blims_sample_i_ds"
2024-08-01,"Blank; Field","OM0824B00019","Blank; Field","2040","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-02,"NA","blims_sample_i_ds"
2024-08-01,"Lone Rock Ck at Road","OM0824B00018","AN881000","2040","1000 - Non-Public, Review Status Unknown","Lone Rock Ck at Indian Creek Rd",NA,2024-08-02,"Lone Rock Ck at Road - AN881000","blims_sample_i_ds"
2024-08-01,"Boulder Ck at Road","OM0824B00015","AN883000","2040","1000 - Non-Public, Review Status Unknown","Boulder Ck at Fruit Growers Rd",NA,2024-08-02,"Boulder Ck at Road - AN883000","blims_sample_i_ds"
2024-08-01,"Antelope Ck at Road","OM0824B00014","AN884000","2040","1000 - Non-Public, Review Status Unknown","Antelope Ck at Fruit Growers Rd",NA,2024-08-02,"Antelope Ck at Road - AN884000","blims_sample_i_ds"
2024-08-01,"Lt Antelope Ck at Rd","OM0824B00017","AN885000","2040","1000 - Non-Public, Review Status Unknown","Little Antelope Ck at Boulder Rd",NA,2024-08-02,"Lt Antelope Ck at Rd - AN885000","blims_sample_i_ds"
2024-08-05,"Blank; Field","OM0824B00020","Blank; Field","2040","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-06,"NA","blims_sample_i_ds"
2024-08-05,"Galeppi Ck nr Lake","OM0824B00022","FR883000","2040","1000 - Non-Public, Review Status Unknown","Galeppi Creek directly upstream of the lake",NA,2024-08-06,"Galeppi Ck nr Lake - FR883000","blims_sample_i_ds"
2024-08-05,"LtlLastChance Ck US","OM0824B00023","FR882000","2040","1000 - Non-Public, Review Status Unknown","Little Last Change Creek US of the Lake",NA,2024-08-06,"LtlLastChance Ck US - FR882000","blims_sample_i_ds"
2024-08-05,"Frenchman Ck nr Lake","OM0824B00021","FR881000","2040","1000 - Non-Public, Review Status Unknown","Frenchman Creek at Frenchman Blvd.",NA,2024-08-06,"Frenchman Ck nr Lake - FR881000","blims_sample_i_ds"
2024-08-05,"Frenchman Ck Meadow","OM0824B00030","A5552099","2040","1000 - Non-Public, Review Status Unknown","Frenchman Creek Meadow US of Lake",NA,2024-08-06,"EMPTY SITE","blims_sample_i_ds"
2024-08-05,"Blank; Field","OM0824B00031","Blank; Field","2040","1000 - Non-Public, Review Status Unknown","Blank; Field",NA,2024-08-06,"FILTER BLANK","blims_sample_i_ds"
2024-08-05,"Freeman Ck nr Lake","OM0824B00026","LD882000","2040","1000 - Non-Public, Review Status Unknown","Freeman Creek upstream of the lake",NA,2024-08-06,"Freeman Ck nr Lake - LD882000","blims_sample_i_ds"
2024-08-05,"Big Grizzly Ck at Br","OM0824B00024","LD881000","2040","1000 - Non-Public, Review Status Unknown","Big Grizzly Creek at the Delleker Rd. bridge",NA,2024-08-06,"Big Grizzly Ck at Br - LD881000","blims_sample_i_ds"
2024-08-07,"Blank; Equipment","OM0824B00032","Blank; Equipment","2040","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-08-08,"NA","blims_sample_i_ds"
2024-08-07,"FEATHER R NF A PULGA","OM0824B00034","A5314000","2040","1000 - Non-Public, Review Status Unknown","FEATHER R NF A PULGA",NA,2024-08-08,"FEATHER R NF A PULGA - A5314000","blims_sample_i_ds"
2024-08-07,"FEATHER R MF NR MERR","OM0824B00033","A5510000","2040","1000 - Non-Public, Review Status Unknown","FEATHER R MF NR MERRIMAC",NA,2024-08-08,"FEATHER R MF NR MERR - A5510000","blims_sample_i_ds"
2024-08-07,"SF US Ponderosa Splw","OM0824B00035","A5R932101182","2040","1000 - Non-Public, Review Status Unknown","Feather R SF US of Ponderosa Res Spillway",NA,2024-08-08,"SF US Ponderosa Splw - A5R932101182","blims_sample_i_ds"
2024-08-19,"CLIFTON","D0824B00010","KA000000","2040","3000 - Public, Review Status Unknown","Clifton Court Intake",NA,2024-08-20,"CLIFTON - KA000000","blims_sample_i_ds"
2024-08-19,"Del Valle Check","D0824B00011","KB001638","2040","3000 - Public, Review Status Unknown","South Bay Aqueduct Del Valle Check 7",NA,2024-08-20,"Del Valle Check - KB001638","blims_sample_i_ds"
2024-08-19,"Del Valle COW","D0824B00013","DV000000","2040","3000 - Public, Review Status Unknown","Del Valle Conserv. Outlet Works",NA,2024-08-20,"Del Valle COW - DV000000","blims_sample_i_ds"
2024-08-20,"Blank; Equipment","SL0824B00010","Blank; Equipment","2040","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-08-21,"NA","blims_sample_i_ds"
2024-08-20,"Check 21","SL0824B00008","KA017226","2040","3000 - Public, Review Status Unknown","CALIFORNIA AQU NR KETTLEMAN CK-21",NA,2024-08-21,"Check 21 - KA017226","blims_sample_i_ds"
2024-08-20,"DMC @McCabe Rd","SL0824B00009","DMC06716","2040","3000 - Public, Review Status Unknown","Delta Mendota Canal @ McCabe Rd",NA,2024-08-21,"DMC @McCabe Rd - DMC06716","blims_sample_i_ds"
2024-08-20,"CHECK 13","SL0824B00007","KA007089","2040","3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",NA,2024-08-21,"CHECK 13 - KA007089","blims_sample_i_ds"
2024-08-20,"Pacheco PP","SL0824B00012","SL000000","2040","3000 - Public, Review Status Unknown","Pacheco Pumping Plant",NA,2024-08-21,"Pacheco Pumping Plan - SL000000","blims_sample_i_ds"
2024-08-20,"Gianelli","SL0824B00011","ON003050","2040","3000 - Public, Review Status Unknown","Gianelli WQ Station near Pumping Plant",NA,2024-08-21,"Gianelli - ON003050","blims_sample_i_ds"
2024-09-16,"CLIFTON","D0924B00016","KA000000","2040","3000 - Public, Review Status Unknown","Clifton Court Intake",NA,2024-09-17,"CLIFTON - KA000000","blims_sample_i_ds"
2024-09-16,"Del Valle Check","D0924B00017","KB001638","2040","3000 - Public, Review Status Unknown","South Bay Aqueduct Del Valle Check 7",NA,2024-09-17,"Del Valle Check - KB001638","blims_sample_i_ds"
2024-09-16,"Del Valle COW","D0924B00018","DV000000","2040","3000 - Public, Review Status Unknown","Del Valle Conserv. Outlet Works",NA,2024-09-17,"Del Valle COW - DV000000","blims_sample_i_ds"
2024-09-17,"Blank; Equipment","OR0924B00018","Blank; Equipment","2040","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-09-18,"NA","blims_sample_i_ds"
2024-09-17,"Lake Oroville, Dam","OR0924B00019","OR001000","2040","3000 - Public, Review Status Unknown","LK OROVILLE NR DM STA 1",NA,2024-09-18,"Lake Oroville, Dam - OR001000","blims_sample_i_ds"
2024-09-17,"Check 21","SL0924B00014","KA017226","2040","3000 - Public, Review Status Unknown","CALIFORNIA AQU NR KETTLEMAN CK-21",NA,2024-09-18,"Check 21 - KA017226","blims_sample_i_ds"
2024-09-17,"Blank; Equipment","SL0924B00016","Blank; Equipment","2040","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-09-18,"NA","blims_sample_i_ds"
2024-09-17,"Lk. Oroville NF","OR0924B00021","OR005000","2040","3000 - Public, Review Status Unknown","Lake Oroville at North Fork",NA,2024-09-18,"Lk. Oroville NF - OR005000","blims_sample_i_ds"
2024-09-17,"Lake Oroville MF","OR0924B00020","OR006000","2040","3000 - Public, Review Status Unknown","Lake Oroville at Middle Fork",NA,2024-09-18,"Lake Oroville MF - OR006000","blims_sample_i_ds"
2024-09-17,"TAB River Outlet","OR0924B00023","TA001000","2040","3000 - Public, Review Status Unknown","THERMALITO AFTERBAY A FEATHER R",NA,2024-09-18,"TAB River Outlet - TA001000","blims_sample_i_ds"
2024-09-17,"Lk. Oroville SF","OR0924B00022","OR007000","2040","3000 - Public, Review Status Unknown","Lake Oroville at South Fork",NA,2024-09-18,"Lk. Oroville SF - OR007000","blims_sample_i_ds"
2024-09-17,"DMC @McCabe Rd","SL0924B00015","DMC06716","2040","3000 - Public, Review Status Unknown","Delta Mendota Canal @ McCabe Rd",NA,2024-09-18,"DMC @McCabe Rd - DMC06716","blims_sample_i_ds"
2024-09-17,"CHECK 13","SL0924B00013","KA007089","2040","3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",NA,2024-09-18,"CHECK 13 - KA007089","blims_sample_i_ds"
2024-09-17,"Pacheco PP","SL0924B00018","SL000000","2040","3000 - Public, Review Status Unknown","Pacheco Pumping Plant",NA,2024-09-18,"Pacheco Pumping Plan - SL000000","blims_sample_i_ds"
2024-09-17,"Gianelli","SL0924B00017","ON003050","2040","3000 - Public, Review Status Unknown","Gianelli WQ Station near Pumping Plant",NA,2024-09-18,"Gianelli - ON003050","blims_sample_i_ds"
2024-10-07,"Del Valle Check","D1024B00019","KB001638","2040","1000 - Non-Public, Review Status Unknown","South Bay Aqueduct Del Valle Check 7",NA,2024-10-16,"Del Valle Check - KB001638","blims_sample_i_ds"
2024-10-08,"SBA Wenti 1 turn out","D1024B00021","KB001350","2040","1000 - Non-Public, Review Status Unknown","SBA Wenti 1 turn out",NA,2024-10-16,"SBA Wenti 1 turn out - KB001350","blims_sample_i_ds"
2024-10-12,"Del Valle Check","D1024B00020","KB001638","2040","1000 - Non-Public, Review Status Unknown","South Bay Aqueduct Del Valle Check 7",NA,2024-10-16,"Del Valle Check - KB001638","blims_sample_i_ds"
2024-10-23,"Devil Cyn AB2","S1024B00075","KA041323","2040","1000 - Non-Public, Review Status Unknown","Devil Canyon 2nd Afterbay",NA,2024-10-24,"Devil Cyn AB2 - KA041323","blims_sample_i_ds"
2024-10-23,"Devil Cyn AB2","S1024B00074","KA041323","2040","1000 - Non-Public, Review Status Unknown","Devil Canyon 2nd Afterbay",NA,2024-10-24,"Devil Cyn AB2 - KA041323","blims_sample_i_ds"
2024-11-18,"Blank; Equipment","D1124B00031","Blank; Equipment","2040","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-19,"NA","blims_sample_i_ds"
2024-11-18,"CLIFTON","D1124B00030","KA000000","2040","3000 - Public, Review Status Unknown","Clifton Court Intake",NA,2024-11-19,"CLIFTON - KA000000","blims_sample_i_ds"
2024-11-18,"Del Valle Check","D1124B00032","KB001638","2040","3000 - Public, Review Status Unknown","South Bay Aqueduct Del Valle Check 7",NA,2024-11-19,"Del Valle Check - KB001638","blims_sample_i_ds"
2024-11-18,"Del Valle COW","D1124B00033","DV000000","2040","3000 - Public, Review Status Unknown","Del Valle Conserv. Outlet Works",NA,2024-11-19,"Del Valle COW - DV000000","blims_sample_i_ds"
2024-11-19,"Blank; Equipment","SJ1124B00050","Blank; Equipment","2040","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-20,"NA","blims_sample_i_ds"
2024-11-19,"Check 21","SL1124B00026","KA017226","2040","3000 - Public, Review Status Unknown","CALIFORNIA AQU NR KETTLEMAN CK-21",NA,2024-11-20,"Check 21 - KA017226","blims_sample_i_ds"
2024-11-19,"Teerink PP","SJ1124B00051","KA027813","2040","3000 - Public, Review Status Unknown","Teerink Pumping Plant",NA,2024-11-20,"Teerink PP - KA027813","blims_sample_i_ds"
2024-11-19,"Blank; Equipment","SL1124B00028","Blank; Equipment","2040","1000 - Non-Public, Review Status Unknown","Blank; Equipment",NA,2024-11-20,"NA","blims_sample_i_ds"
2024-11-19,"DMC @McCabe Rd","SL1124B00027","DMC06716","2040","3000 - Public, Review Status Unknown","Delta Mendota Canal @ McCabe Rd",NA,2024-11-20,"DMC @McCabe Rd - DMC06716","blims_sample_i_ds"
2024-11-19,"CHECK 13","SL1124B00025","KA007089","2040","3000 - Public, Review Status Unknown","CA Aqueduct, Ck 13, O'Neill Outlet",NA,2024-11-20,"CHECK 13 - KA007089","blims_sample_i_ds"
2024-11-19,"Pacheco PP","SL1124B00030","SL000000","2040","3000 - Public, Review Status Unknown","Pacheco Pumping Plant",NA,2024-11-20,"Pacheco Pumping Plan - SL000000","blims_sample_i_ds"
2024-11-19,"Gianelli","SL1124B00029","ON003050","2040","3000 - Public, Review Status Unknown","Gianelli WQ Station near Pumping Plant",NA,2024-11-20,"Gianelli - ON003050","blims_sample_i_ds"
2024-07-23,"13N09W03Q005M","NRO0724B00030","13N09W03Q005M","4804","3000 - Public, Review Status Unknown","13N09W03Q005M",NA,2024-07-25,"13N09W03Q005M","blims_sample_i_ds"
2024-07-23,"13N09W03Q004M","NRO0724B00029","13N09W03Q004M","4804","3000 - Public, Review Status Unknown","13N09W03Q004M",NA,2024-07-25,"13N09W03Q004M","blims_sample_i_ds"
2024-07-24,"E Nelson C US East","NRO0724B00102","A5550920","4804","1000 - Non-Public, Review Status Unknown","East Nelson Creek upstream Meadow East",NA,2024-07-25,"E Nelson C US East","blims_sample_i_ds"
2024-07-24,"Fall R DS Meadow","NRO0724B00094","A5590045","4804","1000 - Non-Public, Review Status Unknown","Fall River Downstream Meadow Nr Little Grass Valle",NA,2024-07-25,"Fall R DS Meadow","blims_sample_i_ds"
2024-07-24,"Fall R DS Meadow","NRO0724B00095","A5590045","4804","1000 - Non-Public, Review Status Unknown","Fall River Downstream Meadow Nr Little Grass Valle",NA,2024-07-25,"Fall R DS Meadow","blims_sample_i_ds"
2024-07-24,"Fall R DS Meadow","NRO0724B00096","A5590045","4804","1000 - Non-Public, Review Status Unknown","Fall River Downstream Meadow Nr Little Grass Valle",NA,2024-07-25,"Fall R DS Meadow","blims_sample_i_ds"
2024-07-24,"Fall R US Meadow","NRO0724B00104","A5590055","4804","1000 - Non-Public, Review Status Unknown","Fall River Upstream Meadow Nr Little Grass Valley",NA,2024-07-25,"Fall R US Meadow","blims_sample_i_ds"
2024-07-24,"Fall R US Meadow","NRO0724B00105","A5590055","4804","1000 - Non-Public, Review Status Unknown","Fall River Upstream Meadow Nr Little Grass Valley",NA,2024-07-25,"Fall R US Meadow","blims_sample_i_ds"
2024-07-24,"Fall R US Meadow","NRO0724B00106","A5590055","4804","1000 - Non-Public, Review Status Unknown","Fall River Upstream Meadow Nr Little Grass Valley",NA,2024-07-25,"Fall R US Meadow","blims_sample_i_ds"
2024-07-24,"Middle C DS Meadow","NRO0724B00097","A5485045","4804","1000 - Non-Public, Review Status Unknown","Middle Creek downstream Meadow BL Antelope Res",NA,2024-07-25,"Middle C DS Meadow","blims_sample_i_ds"
2024-07-24,"Middle C US Meadow","NRO0724B00099","A5485055","4804","1000 - Non-Public, Review Status Unknown","Middle Creek Upstream Meadow BL Antelope Res",NA,2024-07-25,"Middle C US Meadow","blims_sample_i_ds"
2024-07-24,"Middle C US Meadow","NRO0724B00100","A5485055","4804","1000 - Non-Public, Review Status Unknown","Middle Creek Upstream Meadow BL Antelope Res",NA,2024-07-25,"Middle C US Meadow","blims_sample_i_ds"
2024-07-24,"Middle C US Meadow","NRO0724B00101","A5485055","4804","1000 - Non-Public, Review Status Unknown","Middle Creek Upstream Meadow BL Antelope Res",NA,2024-07-25,"Middle C US Meadow","blims_sample_i_ds"
2024-07-24,"E Nelson C DS Meadow","NRO0724B00103","A5550900","4804","1000 - Non-Public, Review Status Unknown","E Nelson Creek Downstream McRae Meadow",NA,2024-07-25,"E Nelson C DS Meadow","blims_sample_i_ds"
